"","ï..date","state","stay_at_home","non_essential_business_closure","large_gathering_ban","school_closure","bar_restaurant_limits","primary_election_postponed","emergency_declaration","adult_under_60","adult_over_60","risk_under_60","risk_over_60","hospital_beds","beds_per_thousand","total_chc","total_chc_delivery_sites"
"216","11-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"217","12-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"218","13-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"219","14-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"220","15-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"221","16-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"222","17-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"223","18-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"224","19-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"225","20-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"226","21-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"227","22-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"228","23-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"229","24-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"230","25-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"231","26-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"232","27-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"233","28-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"234","29-Feb","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"235","1-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"236","2-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"237","3-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"238","4-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"239","5-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"240","6-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"241","7-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"242","8-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"243","9-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"244","10-Mar","Arkansas","0","0",999,"0","0","0","0","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"245","11-Mar","Arkansas","0","0",999,"0","0","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"246","12-Mar","Arkansas","0","0",999,"0","0","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"247","13-Mar","Arkansas","0","0",999,"0","0","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"248","14-Mar","Arkansas","0","0",999,"0","0","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"249","15-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"250","16-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"251","17-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"252","18-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"253","19-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"254","20-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"255","21-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"256","22-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"257","23-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"258","24-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"259","25-Mar","Arkansas","0","0",999,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"260","26-Mar","Arkansas","0","0",10,"1","1","0","1","1,598,536","722,684","356,880","722,680","9,517","3.16","12","142"
"261","22-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"262","23-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"263","24-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"264","25-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"265","26-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"266","27-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"267","28-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"268","29-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"269","30-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"270","31-Jan","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"271","1-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"272","2-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"273","3-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"274","4-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"275","5-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"276","6-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"277","7-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"278","8-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"279","9-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"280","10-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"281","11-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"282","12-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"283","13-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"284","14-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"285","15-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"286","16-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"287","17-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"288","18-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"289","19-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"290","20-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"291","21-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"292","22-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"293","23-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"294","24-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"295","25-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"296","26-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"297","27-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"298","28-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"299","29-Feb","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"300","1-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"301","2-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"302","3-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"303","4-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"304","5-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"305","6-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"306","7-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"307","8-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"308","9-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"309","10-Mar","California","0","0",999,"0","0","0","0","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"310","11-Mar","California","0","0",999,"0","0","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"311","12-Mar","California","0","0",999,"0","0","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"312","13-Mar","California","0","0",999,"0","0","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"313","14-Mar","California","0","0",999,"0","0","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"314","15-Mar","California","0","0",999,"0","0","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"315","16-Mar","California","0","0",999,"0","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"316","17-Mar","California","0","0",999,"0","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"317","18-Mar","California","0","0",999,"0","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"318","19-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"319","20-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"320","21-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"321","22-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"322","23-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"323","24-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"324","25-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"325","26-Mar","California","1","1",1,"1","1","0","1","22,523,811","8,282,499","3,122,640","8,282,500","72,511","1.84","177","1,740"
"326","22-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"327","23-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"328","24-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"329","25-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"330","26-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"331","27-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"332","28-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"333","29-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"334","30-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"335","31-Jan","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"336","1-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"337","2-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"338","3-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"339","4-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"340","5-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"341","6-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"342","7-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"343","8-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"344","9-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"345","10-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"346","11-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"347","12-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"348","13-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"349","14-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"350","15-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"351","16-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"352","17-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"353","18-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"354","19-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"355","20-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"356","21-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"357","22-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"358","23-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
"359","24-Feb","Colorado","0","0",999,"0","0","0","0","3,242,253","1,202,617","414,030","1,202,620","10,574","1.86","20","215"
